id_incidencia,uuid_origen,codi_centre,codi_tipus,nif_empresa,id_data_obertura,id_data_restabliment,estat,canal_entrada,codi_sla,data_obertura,data_assignacio,data_restabliment,data_resolucio_definitiva,data_limit_sla,num_incidencies,cost_estimat,cost_real,cost_ma_obra,cost_materials,num_actuacions,hores_treball,hores_fins_restabliment,hores_fins_definitiva,sla_hores,requereix_seguretat,interromp_activitat,compleix_sla,ha_calgut_reparacio_posterior,esta_tancada,compleix_sla_int,esta_tancada_int
110,e16a1f2b-9a43-e5be-ffec-8236e14e8545,08000578,CLI-001,B60123456,20260702,20260706.0,TANCADA,TELEFON,NORMAL,2026-07-02 11:06:00+00:00,2026-07-02 12:30:26.609254+00:00,2026-07-06 10:41:42.692596+00:00,2026-07-06 10:41:42.692596+00:00,2026-07-07 11:06:00+00:00,1,869.08,869.08,504.07,365.01,1,4.76,95.59519238777777,95.59519238777777,120,False,False,True,False,True,1.0,1
114,e6fa0045-3ac0-1cb6-2627-a4cdfe51fe27,08000578,FON-004,B60123456,20260218,20260218.0,TANCADA,WEB,URGENT,2026-02-18 12:18:00+00:00,2026-02-18 14:17:40.479492+00:00,2026-02-18 23:00:50.610528+00:00,2026-02-18 23:00:50.610528+00:00,2026-02-19 12:18:00+00:00,1,178.5,178.5,103.53,74.97,1,4.54,10.71405848,10.71405848,24,False,True,True,False,True,1.0,1
118,c553cafe-d8f5-b542-e20f-1da4fb9c2e53,08000578,FUS-004,B60123456,20260613,20260617.0,TANCADA,TELEFON,NORMAL,2026-06-13 18:55:00+00:00,2026-06-13 21:11:10.561805+00:00,2026-06-17 06:01:10.308686+00:00,2026-06-17 06:01:10.308686+00:00,2026-06-18 18:55:00+00:00,1,112.99,112.99,65.53,47.46,1,1.7,83.10286352388889,83.10286352388889,120,False,False,True,False,True,1.0,1
120,14a05693-1ea8-a683-673b-abfa4fbc7dc9,08000578,PAL-001,B60123456,20240910,20240913.0,TANCADA,WEB,NORMAL,2024-09-10 17:00:00+00:00,2024-09-10 17:26:06.204472+00:00,2024-09-13 10:42:30.563299+00:00,2024-09-13 10:42:30.563299+00:00,2024-09-15 17:00:00+00:00,1,769.62,769.62,446.38,323.24,1,7.05,65.70848980527778,65.70848980527778,120,False,False,True,False,True,1.0,1
121,c672e482-4df5-c6a8-2432-a1b4a568e61a,08000578,ELE-003,B60123456,20250509,20250509.0,TANCADA,TELEFON,URGENT,2025-05-09 13:48:00+00:00,2025-05-09 15:08:05.164410+00:00,2025-05-09 21:07:43.541914+00:00,2025-05-23 04:24:30.813141+00:00,2025-05-10 13:48:00+00:00,1,732.13,988.37,573.26,415.11,2,13.38,7.328761642777778,326.60855920583333,24,True,False,True,True,True,1.0,1
123,1ac6d4d8-34d5-68c9-4d2c-06f9d4f0d799,08000578,FON-001,B60123456,20260213,20260216.0,RESOLTA,WEB,NORMAL,2026-02-13 18:34:00+00:00,2026-02-14 00:29:32.678348+00:00,2026-02-16 02:57:14.777358+00:00,2026-02-16 02:57:14.777358+00:00,2026-02-18 18:34:00+00:00,1,380.22,380.22,220.53,159.69,1,8.23,56.387438155,56.387438155,120,False,False,True,False,True,1.0,1
125,b9665858-ba21-6305-658a-2ce68c244b3d,08000578,CLI-003,B60123456,20231003,20231008.0,RESOLTA,WEB,NORMAL,2023-10-03 16:33:00+00:00,2023-10-03 18:49:30.772906+00:00,2023-10-08 06:11:11.965135+00:00,2023-10-08 06:11:11.965135+00:00,2023-10-08 16:33:00+00:00,1,333.82,333.82,193.62,140.2,1,1.83,109.63665698194444,109.63665698194444,120,False,False,True,False,True,1.0,1
126,295c8e25-8c03-b7ee-43aa-642d56eedde9,08000578,FON-002,B60123456,20251119,20251122.0,TANCADA,SENSOR,NORMAL,2025-11-19 07:23:00+00:00,2025-11-19 08:04:52.982262+00:00,2025-11-22 21:54:13.270446+00:00,2025-11-22 21:54:13.270446+00:00,2025-11-24 07:23:00+00:00,1,132.15,132.15,76.65,55.5,1,4.51,86.52035290166667,86.52035290166667,120,False,False,True,False,True,1.0,1
128,930ea4c5-2085-5c20-2d72-b12b4a8a0265,08000578,ELE-004,B60123456,20250617,20250620.0,TANCADA,TELEFON,NORMAL,2025-06-17 09:27:00+00:00,2025-06-17 12:16:27.101696+00:00,2025-06-20 01:40:38.123237+00:00,2025-06-20 01:40:38.123237+00:00,2025-06-22 09:27:00+00:00,1,87.75,87.74,50.89,36.85,1,2.5,64.22725645472222,64.22725645472222,120,False,False,True,False,True,1.0,1
129,e0af2034-13c9-270c-fa82-36ba411a6f09,08000578,PAL-001,B60123456,20240520,20240524.0,TANCADA,TELEFON,NORMAL,2024-05-20 08:24:00+00:00,2024-05-20 14:13:50.985729+00:00,2024-05-24 16:51:17.041501+00:00,2024-05-24 16:51:17.041501+00:00,2024-05-25 08:24:00+00:00,1,541.37,541.37,313.99,227.38,1,7.79,104.45473375027778,104.45473375027778,120,False,False,True,False,True,1.0,1
130,c0ec996e-a4da-755c-fc90-3d4970a770a8,08000578,ELE-004,B60123456,20260505,20260507.0,TANCADA,TELEFON,NORMAL,2026-05-05 16:43:00+00:00,2026-05-05 19:23:22.255750+00:00,2026-05-07 02:39:18.011519+00:00,2026-05-07 02:39:18.011519+00:00,2026-05-10 16:43:00+00:00,1,116.4,116.4,67.51,48.89,1,7.79,33.938336533055555,33.938336533055555,120,False,False,True,False,True,1.0,1
131,0c3029ba-0a96-6d89-b2f3-94048412fe56,08000578,CLI-003,B60123456,20260417,20260419.0,TANCADA,WEB,URGENT,2026-04-17 09:38:00+00:00,2026-04-17 11:29:11.906075+00:00,2026-04-19 15:02:56.701450+00:00,2026-04-19 15:02:56.701450+00:00,2026-04-18 09:38:00+00:00,1,554.89,554.89,321.84,233.05,1,7.16,53.415750402777775,53.415750402777775,24,False,True,False,False,True,0.0,1
134,e1b83b3b-0a9a-26ca-9fe9-fa6ab519a68c,08000578,CLI-001,B60123456,20240103,20240103.0,TANCADA,TELEFON,URGENT,2024-01-03 07:04:00+00:00,2024-01-03 09:27:52.150512+00:00,2024-01-03 16:15:41.895419+00:00,2024-01-03 16:15:41.895419+00:00,2024-01-04 07:04:00+00:00,1,1461.18,1461.18,847.48,613.7,1,7.72,9.194970949722222,9.194970949722222,24,False,True,True,False,True,1.0,1
135,74ea8b9a-6be1-f6ff-1eca-b732ec7ef3c4,08000578,CLI-002,B60123456,20231017,20231018.0,TANCADA,WEB,URGENT,2023-10-17 12:13:00+00:00,2023-10-17 17:22:41.455440+00:00,2023-10-18 06:11:52.807980+00:00,2023-10-18 06:11:52.807980+00:00,2023-10-18 12:13:00+00:00,1,124.63,124.63,72.29,52.34,1,1.68,17.98133555,17.98133555,24,False,True,True,False,True,1.0,1
137,8a42b820-ab59-6248-e193-0cb36773147f,08000578,FUS-002,B60123456,20250504,20250514.0,TANCADA,WEB,NORMAL,2025-05-04 14:39:00+00:00,2025-05-04 15:24:35.413171+00:00,2025-05-14 19:42:43.619402+00:00,2025-05-14 19:42:43.619402+00:00,2025-05-09 14:39:00+00:00,1,161.57,161.57,93.71,67.86,1,2.81,245.06211650055556,245.06211650055556,120,False,False,False,False,True,0.0,1
138,60b637e1-2347-7902-118f-0b6dee5f246f,08000578,PAL-002,B60123456,20240221,20240306.0,TANCADA,TELEFON,NORMAL,2024-02-21 15:59:00+00:00,2024-02-21 19:56:27.926531+00:00,2024-03-06 20:46:12.894368+00:00,2024-03-06 20:46:12.894368+00:00,2024-02-26 15:59:00+00:00,1,498.36,498.36,289.05,209.31,1,2.0,340.7869151022222,340.7869151022222,120,False,False,False,False,True,0.0,1
139,0065c6c1-7e07-6ba4-034b-625e0597925e,08000578,FON-002,B60123456,20240920,20240923.0,TANCADA,WEB,NORMAL,2024-09-20 08:13:00+00:00,2024-09-20 09:18:37.021880+00:00,2024-09-23 22:10:33.737441+00:00,2024-09-23 22:10:33.737441+00:00,2024-09-25 08:13:00+00:00,1,167.09,167.09,96.91,70.18,1,8.92,85.9593715113889,85.9593715113889,120,False,False,True,False,True,1.0,1
144,959a2721-7071-6a9a-ade4-8eb3d8d3908b,08000578,ELE-001,B60123456,20250204,20250205.0,TANCADA,TELEFON,URGENT,2025-02-04 13:43:00+00:00,2025-02-04 19:30:37.793481+00:00,2025-02-05 07:38:04.812798+00:00,2025-02-05 07:38:04.812798+00:00,2025-02-05 13:43:00+00:00,1,939.7,939.7,545.03,394.67,1,5.05,17.918003555,17.918003555,24,True,True,True,False,True,1.0,1
148,fa3fd312-7827-0c4b-b789-c51fefcdcc1e,08000578,CLI-001,B60123456,20260322,20260323.0,RESOLTA,WEB,URGENT,2026-03-22 13:40:00+00:00,2026-03-22 15:36:06.024221+00:00,2026-03-23 11:48:57.254964+00:00,2026-05-09 21:54:29.985115+00:00,2026-03-23 13:40:00+00:00,1,626.64,845.97,490.66,355.31,2,3.82,22.14923749,1160.2416625319445,24,False,True,True,True,True,1.0,1
151,01ae38b1-0044-ddd1-c2c9-a1d7d02ef238,08000670,EST-002,B60123456,20260420,20260420.0,TANCADA,WEB,NORMAL,2026-04-20 07:19:00+00:00,2026-04-20 09:44:58.807907+00:00,2026-04-20 15:54:22.283768+00:00,2026-04-20 15:54:22.283768+00:00,2026-04-25 07:19:00+00:00,1,965.09,965.09,559.75,405.34,1,3.55,8.58952326888889,8.58952326888889,120,False,False,True,False,True,1.0,1
152,f1f890e7-781f-71a7-caa3-09b27d6769ef,08000670,ELE-004,B60123456,20231005,20231006.0,TANCADA,TELEFON,NORMAL,2023-10-05 12:12:00+00:00,2023-10-05 15:35:45.605110+00:00,2023-10-06 06:08:38.987065+00:00,2023-10-06 06:08:38.987065+00:00,2023-10-10 12:12:00+00:00,1,183.96,183.96,106.7,77.26,1,4.27,17.94416307361111,17.94416307361111,120,False,False,True,False,True,1.0,1
154,a9d77fbe-0a23-4e7f-e23c-e455cf2558ac,08000670,FUS-004,B60123456,20260604,20260606.0,TANCADA,TELEFON,NORMAL,2026-06-04 09:54:00+00:00,2026-06-04 15:02:03.323863+00:00,2026-06-06 16:39:02.066403+00:00,2026-06-06 16:39:02.066403+00:00,2026-06-09 09:54:00+00:00,1,104.78,104.78,60.77,44.01,1,5.56,54.75057400083333,54.75057400083333,120,False,False,True,False,True,1.0,1
155,3fbc6a36-ffbb-831c-b88f-4e3d0a8ae093,08000670,FUS-003,B60123456,20241001,20241002.0,TANCADA,TELEFON,NORMAL,2024-10-01 07:01:00+00:00,2024-10-01 10:36:16.834440+00:00,2024-10-02 13:26:53.290384+00:00,2024-10-02 13:26:53.290384+00:00,2024-10-06 07:01:00+00:00,1,140.94,140.94,81.75,59.19,1,4.37,30.43146955111111,30.43146955111111,120,False,False,True,False,True,1.0,1
158,2148878d-26fa-0cbd-283e-58002f1ebb70,08000670,ELE-002,B60123456,20240507,20240509.0,RESOLTA,TELEFON,NORMAL,2024-05-07 18:36:00+00:00,2024-05-07 20:11:50.524033+00:00,2024-05-09 11:23:32.462152+00:00,2024-05-09 11:23:32.462152+00:00,2024-05-12 18:36:00+00:00,1,77.32,77.32,44.85,32.47,1,7.58,40.79235059777778,40.79235059777778,120,False,False,True,False,True,1.0,1
162,06377f41-b688-0161-7b79-76db440c13f7,08000670,PAL-004,B60123456,20241122,20241126.0,TANCADA,WEB,NORMAL,2024-11-22 12:12:00+00:00,2024-11-22 14:06:32.419135+00:00,2024-11-26 08:02:08.156486+00:00,2024-11-26 08:02:08.156486+00:00,2024-11-27 12:12:00+00:00,1,101.32,101.32,58.77,42.55,1,8.35,91.83559902388889,91.83559902388889,120,False,False,True,False,True,1.0,1
164,3f73caf8-ce18-d607-ecd9-6eca288f0822,08000670,FON-001,B60123456,20240228,20240303.0,TANCADA,WEB,NORMAL,2024-02-28 14:48:00+00:00,2024-02-28 19:31:47.977550+00:00,2024-03-03 01:26:41.414889+00:00,2024-03-03 01:26:41.414889+00:00,2024-03-04 14:48:00+00:00,1,438.1,438.1,254.1,184.0,1,6.68,82.64483746916666,82.64483746916666,120,False,False,True,False,True,1.0,1
165,1bf5db9e-5161-fa93-a274-8fee0b474b51,08000670,FON-002,B60123456,20250930,20251003.0,TANCADA,TELEFON,NORMAL,2025-09-30 14:15:00+00:00,2025-09-30 20:05:32.232159+00:00,2025-10-03 21:42:35.977154+00:00,2025-10-03 21:42:35.977154+00:00,2025-10-05 14:15:00+00:00,1,119.27,119.27,69.18,50.09,1,2.29,79.45999365388889,79.45999365388889,120,False,False,True,False,True,1.0,1
166,eebf5555-ebe3-869a-b952-27704a6e6956,08000670,PAL-002,B60123456,20260626,20260626.0,TANCADA,TELEFON,URGENT,2026-06-26 14:12:00+00:00,2026-06-26 20:00:34.230727+00:00,2026-06-26 19:28:18.315080+00:00,2026-06-26 19:28:18.315080+00:00,2026-06-27 14:12:00+00:00,1,870.13,870.13,504.68,365.45,1,1.87,5.271754188888889,5.271754188888889,24,False,True,True,False,True,1.0,1
169,3dd1abdb-05c2-8e08-8038-befd2fca170b,08000670,CLI-002,B60123456,20231023,20231023.0,TANCADA,TELEFON,NORMAL,2023-10-23 15:07:00+00:00,2023-10-23 16:23:07.557572+00:00,2023-10-23 18:10:28.331659+00:00,2023-10-23 18:10:28.331659+00:00,2023-10-28 15:07:00+00:00,1,131.37,131.37,76.19,55.18,1,2.25,3.057869905277778,3.057869905277778,120,False,False,True,False,True,1.0,1
170,a47b591a-e75b-5454-42e0-aebcfbf35eb5,08000670,ELE-002,B60123456,20231114,20231119.0,TANCADA,TELEFON,NORMAL,2023-11-14 12:32:00+00:00,2023-11-14 18:14:02.737359+00:00,2023-11-19 09:01:29.338751+00:00,2023-11-19 09:01:29.338751+00:00,2023-11-19 12:32:00+00:00,1,69.77,69.77,40.47,29.3,1,4.1,116.49148298638889,116.49148298638889,120,False,False,True,False,True,1.0,1
176,12cc4c6b-388f-d41a-f101-e351a03ceaf0,08000670,ELE-005,B60123456,20240527,20240528.0,TANCADA,TELEFON,URGENT,2024-05-27 12:54:00+00:00,2024-05-27 17:57:30.748211+00:00,2024-05-28 17:07:14.443578+00:00,2024-05-28 17:07:14.443578+00:00,2024-05-28 12:54:00+00:00,1,226.35,226.35,131.28,95.07,1,5.29,28.220678771666666,28.220678771666666,24,True,False,False,False,True,0.0,1
183,c337e13b-7a1c-5efa-31f1-fd4bb57ab38c,08000670,FUS-001,B60123456,20231114,20231116.0,TANCADA,WEB,NORMAL,2023-11-14 09:50:00+00:00,2023-11-14 15:26:02.460765+00:00,2023-11-16 17:18:34.211587+00:00,2023-11-16 17:18:34.211587+00:00,2023-11-19 09:50:00+00:00,1,401.66,401.66,232.96,168.7,1,2.92,55.47616988527778,55.47616988527778,120,False,False,True,False,True,1.0,1
186,19ab28e4-83fc-87f0-83dd-42360bdd482c,08000670,ELE-005,B60123456,20250123,20250125.0,TANCADA,WEB,URGENT,2025-01-23 16:00:00+00:00,2025-01-23 19:46:06.714154+00:00,2025-01-25 04:03:41.196356+00:00,2025-02-27 04:42:31.007531+00:00,2025-01-24 16:00:00+00:00,1,188.03,253.84,147.23,106.61,2,7.14,36.06144343222222,828.7086132030555,24,True,False,False,True,True,0.0,1
188,a9c1978e-ce30-c14b-7358-c2a61ab49a42,08000670,PAL-003,B60123456,20240214,20240215.0,TANCADA,INSPECCIO,NORMAL,2024-02-14 12:44:00+00:00,2024-02-14 17:48:17.011314+00:00,2024-02-15 20:40:06.729793+00:00,2024-02-15 20:40:06.729793+00:00,2024-02-19 12:44:00+00:00,1,237.26,237.26,137.61,99.65,1,6.14,31.93520272027778,31.93520272027778,120,False,False,True,False,True,1.0,1
193,4b57dfb3-b769-a4b0-388a-d33bbe909f97,08000670,FON-005,B60123456,20240403,20240408.0,TANCADA,WEB,NORMAL,2024-04-03 10:13:00+00:00,2024-04-03 11:35:26.434260+00:00,2024-04-08 07:22:28.411433+00:00,2024-04-08 07:22:28.411433+00:00,2024-04-08 10:13:00+00:00,1,434.24,434.24,251.86,182.38,1,6.53,117.15789206472222,117.15789206472222,120,False,False,True,False,True,1.0,1
195,cf545426-f9eb-e684-548a-d3b9771bef9f,08000670,FON-002,B60123456,20241004,20241008.0,RESOLTA,TELEFON,NORMAL,2024-10-04 15:24:00+00:00,2024-10-04 16:15:39.705857+00:00,2024-10-08 21:33:23.446813+00:00,2024-10-08 21:33:23.446813+00:00,2024-10-09 15:24:00+00:00,1,155.39,155.39,90.13,65.26,1,1.04,102.15651300361111,102.15651300361111,120,False,False,True,False,True,1.0,1
196,e69be9ab-619f-c555-7a2e-e2d770a12ca3,08000670,CLI-002,B60123456,20241206,20241209.0,TANCADA,INSPECCIO,NORMAL,2024-12-06 18:12:00+00:00,2024-12-06 20:08:29.228008+00:00,2024-12-09 17:46:47.599532+00:00,2024-12-09 17:46:47.599532+00:00,2024-12-11 18:12:00+00:00,1,213.36,213.36,123.75,89.61,1,6.62,71.57988875888888,71.57988875888888,120,False,False,True,False,True,1.0,1
198,0311e99c-1613-83ec-8a01-1b4e80939c9b,08000670,FON-001,B60123456,20260427,20260502.0,TANCADA,INSPECCIO,NORMAL,2026-04-27 09:16:00+00:00,2026-04-27 13:16:07.990747+00:00,2026-05-02 03:14:27.130744+00:00,2026-05-02 03:14:27.130744+00:00,2026-05-02 09:16:00+00:00,1,161.56,161.56,93.7,67.86,1,8.73,113.97420298444445,113.97420298444445,120,False,False,True,False,True,1.0,1
199,bd922907-2254-a1f1-f700-fb5b361cf02a,08000670,PAL-003,B60123456,20231210,20231211.0,RESOLTA,TELEFON,NORMAL,2023-12-10 18:55:00+00:00,2023-12-11 00:40:22.464575+00:00,2023-12-11 02:57:15.713947+00:00,2023-12-11 02:57:15.713947+00:00,2023-12-15 18:55:00+00:00,1,192.41,192.41,111.6,80.81,1,3.16,8.037698318611112,8.037698318611112,120,False,False,True,False,True,1.0,1
200,f97b4f89-c529-50c4-272c-7d9ab23edf3f,08000670,FON-002,B60123456,20231103,20231107.0,TANCADA,SENSOR,NORMAL,2023-11-03 12:23:00+00:00,2023-11-03 17:25:00.612118+00:00,2023-11-07 04:18:58.107623+00:00,2023-11-07 04:18:58.107623+00:00,2023-11-08 12:23:00+00:00,1,249.94,249.94,144.97,104.97,1,8.88,87.93280767305555,87.93280767305555,120,False,False,True,False,True,1.0,1
202,b9f90f1c-f706-1281-52e6-3b94b9a70f1b,08000670,CLI-001,B60123456,20260612,20260613.0,TANCADA,TELEFON,URGENT,2026-06-12 15:43:00+00:00,2026-06-12 21:17:08.558930+00:00,2026-06-13 09:54:35.792359+00:00,2026-07-10 23:35:24.188985+00:00,2026-06-13 15:43:00+00:00,1,782.58,1056.48,612.76,443.72,2,6.04,18.193275655277777,679.8733858291666,24,False,True,True,True,True,1.0,1
203,a656a27f-10db-0f7c-4b87-c26db5d6755f,08000712,ELE-005,B60123456,20240304,20240309.0,TANCADA,WEB,NORMAL,2024-03-04 13:31:00+00:00,2024-03-04 14:38:55.048361+00:00,2024-03-09 01:05:09.850000+00:00,2024-03-09 01:05:09.850000+00:00,2024-03-09 13:31:00+00:00,1,180.69,180.69,104.8,75.89,1,5.86,107.56940277777778,107.56940277777778,120,False,False,True,False,True,1.0,1
204,4e593741-fca9-bba2-1d50-d58af0189293,08000712,PAL-002,B60123456,20260622,20260624.0,TANCADA,WEB,NORMAL,2026-06-22 17:07:00+00:00,2026-06-22 20:29:57.960087+00:00,2026-06-24 20:19:36.249433+00:00,2026-06-24 20:19:36.249433+00:00,2026-06-27 17:07:00+00:00,1,453.4,453.4,262.97,190.43,1,7.88,51.210069286944446,51.210069286944446,120,False,False,True,False,True,1.0,1
205,e4ddc590-81f2-eb6d-566a-ea95883de190,08000712,ELE-003,B60123456,20260205,20260205.0,RESOLTA,WEB,URGENT,2026-02-05 12:24:00+00:00,2026-02-05 14:24:47.826196+00:00,2026-02-05 15:53:29.117427+00:00,2026-02-28 17:26:08.408087+00:00,2026-02-06 12:24:00+00:00,1,1443.86,1949.21,1130.54,818.67,2,5.35,3.4914215075,557.0356689130556,24,True,True,True,True,True,1.0,1
209,9fca56b7-6d71-9ec3-e93d-d5adfe74cb4e,08000712,EST-003,B60123456,20250501,20250502.0,RESOLTA,TELEFON,URGENT,2025-05-01 09:00:00+00:00,2025-05-01 13:44:50.254100+00:00,2025-05-02 03:33:02.404578+00:00,2025-06-15 16:13:03.011246+00:00,2025-05-02 09:00:00+00:00,1,2851.97,3850.16,2233.09,1617.07,2,12.69,18.550667938333333,1087.217503123889,24,True,False,True,True,True,1.0,1
210,221baf44-8c6f-5ef9-0289-fe80d2aaa632,08000712,CLI-001,B60123456,20241116,20241116.0,TANCADA,TELEFON,URGENT,2024-11-16 18:51:00+00:00,2024-11-16 23:38:42.255106+00:00,2024-11-16 22:23:22.399946+00:00,2024-11-16 22:23:22.399946+00:00,2024-11-17 18:51:00+00:00,1,919.29,919.29,533.19,386.1,1,8.35,3.5395555405555554,3.5395555405555554,24,True,True,True,False,True,1.0,1
212,5873550f-876e-c247-c261-a8cef25a8acf,08000712,ELE-005,B60123456,20240924,20240925.0,TANCADA,TELEFON,NORMAL,2024-09-24 10:26:00+00:00,2024-09-24 11:58:38.770122+00:00,2024-09-25 21:06:45.477448+00:00,2024-09-25 21:06:45.477448+00:00,2024-09-29 10:26:00+00:00,1,369.84,369.84,214.51,155.33,1,8.09,34.679299291111114,34.679299291111114,120,False,False,True,False,True,1.0,1
215,44a6d1ff-de9f-ec8c-0c06-e10669610d1b,08000712,CLI-001,B60123456,20240425,20240425.0,RESOLTA,WEB,URGENT,2024-04-25 09:56:00+00:00,2024-04-25 15:42:05.285626+00:00,2024-04-25 22:26:52.400572+00:00,2024-05-28 04:06:28.357976+00:00,2024-04-26 09:56:00+00:00,1,658.67,889.2,515.74,373.46,2,7.81,12.514555714444445,786.1745438822222,24,False,True,True,True,True,1.0,1
217,b1de8af8-59c9-63f9-80e8-70d89cf98657,08000712,FON-005,B60123456,20251103,20251104.0,TANCADA,WEB,NORMAL,2025-11-03 14:13:00+00:00,2025-11-03 15:28:33.397774+00:00,2025-11-04 21:48:28.808583+00:00,2025-11-04 21:48:28.808583+00:00,2025-11-08 14:13:00+00:00,1,109.36,109.36,63.43,45.93,1,4.56,31.5913357175,31.5913357175,120,False,False,True,False,True,1.0,1
221,babb7551-4112-d8c5-edcb-b0fb46e1ffa8,08000712,FUS-001,B60123456,20260216,20260217.0,TANCADA,WEB,URGENT,2026-02-16 14:21:00+00:00,2026-02-16 17:35:32.863755+00:00,2026-02-17 06:00:36.944429+00:00,2026-04-06 13:39:27.505060+00:00,2026-02-17 14:21:00+00:00,1,288.19,389.05,225.65,163.4,2,4.75,15.660262341388888,1175.3076402944444,24,True,False,True,True,True,1.0,1
224,bdd22f76-2ab0-991b-73b8-3e1290418f7a,08000712,FON-003,B60123456,20231013,20231024.0,TANCADA,TELEFON,NORMAL,2023-10-13 17:18:00+00:00,2023-10-13 20:29:54.500409+00:00,2023-10-24 10:32:02.798264+00:00,2023-10-24 10:32:02.798264+00:00,2023-10-18 17:18:00+00:00,1,100.1,100.1,58.06,42.04,1,7.59,257.2341106288889,257.2341106288889,120,False,False,False,False,True,0.0,1
226,72882161-55be-5347-1d4a-99ec601cfcfd,08000712,PAL-004,B60123456,20260522,20260522.0,TANCADA,INSPECCIO,URGENT,2026-05-22 17:58:00+00:00,2026-05-22 21:00:51.659025+00:00,2026-05-22 23:15:46.178512+00:00,2026-05-22 23:15:46.178512+00:00,2026-05-23 17:58:00+00:00,1,155.7,155.7,90.31,65.39,1,3.62,5.296160697777778,5.296160697777778,24,True,False,True,False,True,1.0,1
227,e9ad6374-ac40-aa2e-2246-455e9eec9820,08000712,PAL-002,B60123456,20231107,20231111.0,TANCADA,WEB,NORMAL,2023-11-07 12:39:00+00:00,2023-11-07 13:14:18.716002+00:00,2023-11-11 23:28:15.728195+00:00,2023-11-11 23:28:15.728195+00:00,2023-11-12 12:39:00+00:00,1,373.43,373.43,216.59,156.84,1,7.74,106.82103560972222,106.82103560972222,120,False,False,True,False,True,1.0,1
231,3408ee70-da94-e4ec-0dd5-d0df5a6b80fd,08000712,CLI-004,B60123456,20230907,20230907.0,TANCADA,TELEFON,URGENT,2023-09-07 15:01:00+00:00,2023-09-07 19:52:19.245097+00:00,2023-09-07 16:55:41.137249+00:00,2023-10-18 13:24:54.515835+00:00,2023-09-08 15:01:00+00:00,1,645.54,871.47,505.45,366.02,2,13.36,1.9114270136111111,982.3984766208333,24,False,True,True,True,True,1.0,1
232,3df4d2c0-ac20-cd55-3896-c309f831f3c8,08000712,FON-002,B60123456,20231227,20231230.0,TANCADA,WEB,NORMAL,2023-12-27 18:21:00+00:00,2023-12-27 22:58:35.356588+00:00,2023-12-30 04:31:24.529080+00:00,2023-12-30 04:31:24.529080+00:00,2024-01-01 18:21:00+00:00,1,183.66,183.66,106.52,77.14,1,8.25,58.1734803,58.1734803,120,False,False,True,False,True,1.0,1
238,af0d535a-d769-3050-e178-bc85a0fe09dd,08000712,FON-002,B60123456,20230921,20230926.0,RESOLTA,SENSOR,NORMAL,2023-09-21 07:47:00+00:00,2023-09-21 11:23:04.072832+00:00,2023-09-26 06:51:25.524096+00:00,2023-09-26 06:51:25.524096+00:00,2023-09-26 07:47:00+00:00,1,121.1,121.1,70.24,50.86,1,3.29,119.07375669333334,119.07375669333334,120,False,False,True,False,True,1.0,1
239,bd0ca485-d2ec-f6f4-0635-f680ec9aba2d,08000712,CLI-002,B60123456,20251203,20251207.0,RESOLTA,INSPECCIO,NORMAL,2025-12-03 15:53:00+00:00,2025-12-03 21:11:08.910703+00:00,2025-12-07 08:40:55.464000+00:00,2025-12-07 08:40:55.464000+00:00,2025-12-08 15:53:00+00:00,1,278.43,278.43,161.49,116.94,1,6.74,88.79874,88.79874,120,False,False,True,False,True,1.0,1
242,25048b81-4628-1579-09bf-f66528fa1f17,08000712,CLI-004,B60123456,20240207,20240207.0,TANCADA,TELEFON,URGENT,2024-02-07 10:52:00+00:00,2024-02-07 13:18:49.361540+00:00,2024-02-07 16:47:12.729371+00:00,2024-02-07 16:47:12.729371+00:00,2024-02-08 10:52:00+00:00,1,809.68,809.68,469.61,340.07,1,5.52,5.9202026030555555,5.9202026030555555,24,False,True,True,False,True,1.0,1
243,b7c66725-60b6-ceb8-d6fa-fc465ebbf5ef,08000712,FON-004,B60123456,20241101,20241102.0,TANCADA,WEB,URGENT,2024-11-01 12:38:00+00:00,2024-11-01 12:57:53.106159+00:00,2024-11-02 07:26:07.102469+00:00,2024-12-21 01:15:17.649682+00:00,2024-11-02 12:38:00+00:00,1,496.59,670.4,388.83,281.57,2,6.02,18.801972908055557,1188.6215693561112,24,False,True,True,True,True,1.0,1
244,df8e9c37-c584-a63e-8406-d132f9abc264,08000712,FON-002,B60123456,20230921,20230922.0,TANCADA,TELEFON,URGENT,2023-09-21 08:29:00+00:00,2023-09-21 08:53:32.944399+00:00,2023-09-22 03:21:09.133528+00:00,2023-09-22 03:21:09.133528+00:00,2023-09-22 08:29:00+00:00,1,138.46,138.46,80.31,58.15,1,7.72,18.86920375777778,18.86920375777778,24,False,True,True,False,True,1.0,1
246,105b8bf1-a248-2e38-0c25-5e32bf3216de,08000712,FON-001,B60123456,20241209,20241211.0,TANCADA,WEB,NORMAL,2024-12-09 15:14:00+00:00,2024-12-09 17:56:05.634434+00:00,2024-12-11 16:30:01.824421+00:00,2024-12-11 16:30:01.824421+00:00,2024-12-14 15:14:00+00:00,1,407.04,407.04,236.08,170.96,1,7.92,49.26717345027778,49.26717345027778,120,False,False,True,False,True,1.0,1
